,betaInP,omega,gen,w,dist
0,0.7168432989390889,0.0011887306475601928,8.0,0.0018530819918981074,803251.0
0,0.3012922785419823,0.002891511989229608,8.0,0.0019275369509123561,835136.0
0,0.42567774595987046,0.003192239785847579,8.0,0.0019620367875065464,867782.0
0,0.3454289291124061,0.002625433125506528,8.0,0.00183132515520354,859589.0
0,0.27287581369792585,0.0023311793911587816,8.0,0.001837692134333407,866812.0
0,0.41731244647829563,0.002792022775834034,8.0,0.0018380106900814427,851322.0
0,0.32744550499307934,0.0017932549449417984,8.0,0.0017624688847432575,871519.0
0,0.7010613016370655,0.001967738921079032,8.0,0.0017998541736017942,841318.0
0,0.06240367029674265,0.0017184765833662928,8.0,0.0021263354515858187,767180.0
0,0.5789592537953141,0.0012839165039402567,8.0,0.0017525098385485884,820083.0
0,0.4486805791863381,0.001347971183485944,8.0,0.0017363660505602444,865032.0
0,0.2694063983016497,0.001943541110438385,8.0,0.0018111781528455297,799929.0
0,0.5832251024165558,0.0007383521606617203,8.0,0.0018645247064285832,829100.0
0,0.08889455331812078,0.0016978299082298432,8.0,0.002072299013163808,836853.0
0,0.6344070782299526,0.002666807382316141,8.0,0.0018479148247310406,870723.0
0,0.10619922600762624,0.002948389257468294,8.0,0.0022085007419316016,836746.0
0,0.28945496933578113,0.001161517502524208,8.0,0.0018500320429518289,775829.0
0,0.1705905669709209,0.0023073723284823613,8.0,0.001956385653144429,790029.0
0,0.3677315626417963,0.0010564547012838707,8.0,0.0018122044195915757,796215.0
0,0.7465341160041908,0.001799201582673786,8.0,0.0018395673260825532,854658.0
0,0.7227487985506342,0.0027418340400105334,8.0,0.0019438613583664325,874379.0
0,0.5380980886523465,0.0008768986574619652,8.0,0.0018168424910544635,818610.0
0,0.7028839333499618,0.0007383458691061698,8.0,0.0019397827737463976,859540.0
0,0.1268416484410917,0.0037387287498250096,8.0,0.0025519980126828103,876915.0
0,0.5352711507648849,0.00174557484237106,8.0,0.0017100266825506047,832577.0
0,0.38252057522668725,0.0007635037791679749,8.0,0.0018744985800422246,798627.0
0,0.49169851531112907,0.002550460256824689,8.0,0.0017755790117656726,773497.0
0,0.45861760387404216,8.054568536426936e-05,8.0,0.0021181302730206362,849570.0
0,0.2109578802222174,0.0033762795192069533,8.0,0.002205385573512989,845560.0
0,0.36582892032297165,0.0012949257710734594,8.0,0.0017738664463816502,814084.0
0,0.28986432888492497,0.002762149256882559,8.0,0.0019026901913373813,877178.0
0,0.014431707439581415,0.0019848711259846555,8.0,0.002237164272532693,786462.0
0,0.5535437579068241,0.0014027512580021082,8.0,0.001732117817683683,843724.0
0,0.42872778612135815,0.0009481652343975304,8.0,0.0018085654776477567,798870.0
0,0.2712462364365117,0.0014947493156876564,8.0,0.0018230672323213066,834236.0
0,0.18823756454401397,0.001944652696314247,8.0,0.0019046169179570064,802425.0
0,0.09855245470900267,0.00042821110628247594,8.0,0.0023704612964798393,815242.0
0,0.12252594226224611,0.0007918714426163628,8.0,0.002173616213726642,802628.0
0,0.14115127511027548,0.0035357956563117346,8.0,0.0024000653513880526,828374.0
0,0.9949218316243669,0.0005101745158959708,8.0,0.002558599313685103,875850.0
0,0.01649549849705123,0.000709987627627663,8.0,0.002453225405711148,751989.0
0,0.4511635827994118,0.002321241867306563,8.0,0.0017420638040178277,841873.0
0,0.283895178090126,0.0012818684954987191,8.0,0.001835832564731003,819846.0
0,0.2543105291664395,0.0025523949775176505,8.0,0.001890683600271576,834167.0
0,0.20252430347683092,0.0028007239956166882,8.0,0.0020076282051010247,862860.0
0,0.7836906705597055,0.0005718174816766012,8.0,0.0020860967327663493,864926.0
0,0.9500551122033092,0.0005635835612436578,8.0,0.0024108417738307845,839470.0
0,0.7194505597772705,0.0010093125430080726,8.0,0.0018880629706309814,849421.0
0,0.1088755129820489,0.002719444496799867,8.0,0.0021364004253683834,848405.0
0,0.42647854629215876,0.0017379639450618549,8.0,0.0017159416982067447,814372.0
0,0.05720427593968086,0.002764650652619975,8.0,0.002255978347278554,767798.0
0,0.8555990567620027,0.0017740035208486185,8.0,0.001990736502897494,866682.0
0,0.7976644205585395,0.0005498695572689848,8.0,0.0021140619601521713,844647.0
0,0.07041082494999823,0.0024891219526736235,8.0,0.0021630159091356555,816510.0
0,0.42893154255220484,0.0019068111025329925,8.0,0.001715717409451239,812255.0
0,0.6320336960187293,0.0021337794456605876,8.0,0.0017609155166725284,858051.0
0,0.6829140602453039,0.002022214345710664,8.0,0.0017876884656182726,848241.0
0,0.34851568570004554,0.0022912727213692244,8.0,0.0017758388596055123,876010.0
0,0.015823366546997897,0.0007581603025518782,8.0,0.0024361621627663386,735162.0
0,0.8437030360806981,0.0017985649125961513,8.0,0.001971211970150161,865121.0
0,0.32856497061736295,0.001486444829235891,8.0,0.001776184002108051,842326.0
0,0.26351773825375485,0.0010387005917067416,8.0,0.0018995920881714069,824007.0
0,0.703032772278942,0.0008511838984539079,8.0,0.0019091507095310959,832876.0
0,0.19548504951784013,0.001158834430687481,8.0,0.0019584174907605364,801273.0
0,0.25076694439643554,0.001990693690772628,8.0,0.0018312227950893953,819185.0
0,0.02862792508345537,0.002914341027210916,8.0,0.00237115559198596,846408.0
0,0.6926438701001074,0.00037235925967169165,8.0,0.002060045103683243,874695.0
0,0.9489100574024733,0.0014028323267893119,8.0,0.00219555861889788,846777.0
0,0.04544290210628858,0.0014075275185108788,8.0,0.0021934498796754645,740008.0
0,0.7045186192387838,0.0025508075272819694,8.0,0.0018788946807322313,871656.0
0,0.16567903983747317,0.00012305150807951162,8.0,0.0023943950164477296,818038.0
0,0.365211296637433,0.0018495180223602361,8.0,0.001739587046472091,810760.0
0,0.34849157091195865,0.0015078388278461508,8.0,0.0017613543889417706,796578.0
0,0.2735607253145135,0.002817845589429483,8.0,0.0019316999650423618,793796.0
0,0.6021389939732856,0.002207835469862806,8.0,0.0017524499094823782,841458.0
0,0.06709159143610663,0.00393070086584086,8.0,0.0028344068840115873,868251.0
0,0.6060622472403734,0.001892546728096517,8.0,0.0017332536841859277,861017.0
0,0.5616802898084774,0.0007616740155458386,8.0,0.0018514227555072001,854839.0
0,0.6232750232032224,0.0006862553487075099,8.0,0.0018975618916045591,855574.0
0,0.19288433599622457,0.0023117882855799832,8.0,0.0019256676887033392,824562.0
0,0.7281951149824543,0.0006832726645981712,8.0,0.0019812852275970694,857825.0
0,0.46527773708265285,0.0036251385598266676,8.0,0.002157297067726978,874024.0
0,0.08548706928375355,0.001070845172492352,8.0,0.002169118065589779,787412.0
0,0.075952911504033,0.0012253454696838353,8.0,0.002155710394753328,782001.0
0,0.6546926405425345,0.0008857523810697467,8.0,0.0018625587715166954,838672.0
0,0.4991367619581969,0.001609824701655729,8.0,0.0017107417116568472,840145.0
0,0.02527272220145138,0.0014312489422464883,8.0,0.002238875851983273,766767.0
0,0.39407721919544053,0.0016701684626958722,8.0,0.0017288100076862493,803466.0
0,0.1796868675139561,0.003264866801862453,8.0,0.002200795688692564,844014.0
0,0.02305027195789766,0.0004904202408344356,8.0,0.0025331480078491105,723185.0
0,0.07042918761674571,0.0013107433738876388,8.0,0.002152159721113318,717135.0
0,0.9592266321571983,0.0014569782839516368,8.0,0.0022150119703004283,835024.0
0,0.4381711729339704,0.0018656371380983722,8.0,0.0017127664722618465,856109.0
0,0.008235313690032223,0.0027921438603243334,8.0,0.0023853517713446877,846910.0
0,0.15456565715046186,0.00010717720138316315,8.0,0.002425659605466723,816479.0
0,0.5775403303184263,0.0025780096154967075,8.0,0.0017988656793198037,856733.0
0,0.7162895834704929,0.0010930108938228423,8.0,0.0018687043689458208,876219.0
0,0.10651764982309117,0.0006553005864822995,8.0,0.0022546679555355284,786678.0
0,0.36666680418661857,0.0016814501468956288,8.0,0.0017411774640632674,840728.0
0,0.30536878001529666,0.00102160460362587,8.0,0.0018633940841625697,875336.0
0,0.017217221167176347,0.0029031054501171523,8.0,0.0023969576367059943,800126.0
0,0.6158985685446983,0.001910721055386259,8.0,0.0017385462593007346,810092.0
0,0.6639526757168932,0.00013996308605908719,8.0,0.0021438595578181343,856299.0
0,0.054456966101317394,0.0033062731583919057,8.0,0.0024682818752119417,869831.0
0,0.4902566572713252,0.000982703301589707,8.0,0.0017903291325647057,827545.0
0,0.01019761618327153,0.00025705434131472935,8.0,0.002701719477946684,759014.0
0,0.05866595314061307,0.000233329953883176,8.0,0.0025744040613472964,782554.0
0,0.07274909484170639,0.0029627325223566944,8.0,0.0022829629395387,822703.0
0,0.6561376236968302,0.0009072421032375981,8.0,0.001858434638922425,832883.0
0,0.7790345473778955,0.00033043192582856947,8.0,0.0021781254107676004,846065.0
0,0.7438432652507238,0.0017899430814287596,8.0,0.0018365522926804708,866568.0
0,0.718709227835263,0.0009881610658730347,8.0,0.001891796525176399,874528.0
0,0.15296291190816486,0.0025688253380605937,8.0,0.0020256090984132028,841275.0
0,0.44735864814523135,9.933196785815498e-05,8.0,0.0021111947648804483,832401.0
0,0.3463877773536579,0.0011685810021884939,8.0,0.0018045557027136564,792017.0
0,0.7279858808035212,0.0017250594978285144,8.0,0.0018201081500135515,792020.0
0,0.4538838557456597,0.0015674341925888957,8.0,0.0017164497967718138,840734.0
0,0.1360485871612392,0.002357464619125762,8.0,0.002017187081174843,859491.0
0,0.44037661054083377,0.0005752241611498565,8.0,0.001909694442882122,834568.0
0,0.4079373193717316,0.0028224053692058413,8.0,0.001848652769355508,860187.0
0,0.08575962283328942,0.0006087900240288408,8.0,0.0023186722092628574,809893.0
0,0.011408617499111151,0.0022950580925124183,8.0,0.002270405424196059,788710.0
0,0.8489641039138355,0.0001751374502474812,8.0,0.0023721134445394646,877571.0
0,0.22622636093451287,0.0017971207091869062,8.0,0.0018556981739398248,833935.0
0,0.6371541130482776,0.0026225599455786367,8.0,0.0018396237633227373,868095.0
0,0.5927875280493181,0.0014805626432901498,8.0,0.0017375781082464398,847576.0
0,0.8884029801870287,0.0014455804787767773,8.0,0.0020627014997438705,809189.0
0,0.04679750804593814,0.0005549625934175731,8.0,0.0024373184060204533,776923.0
0,0.40224582990197494,0.0014070771145750546,8.0,0.0017436367594109922,857741.0
0,0.26207631128384284,0.0025419654403115205,8.0,0.0018809045712198224,874996.0
0,0.5806482272670058,0.0009609034064534314,8.0,0.00180821512230163,871128.0
0,0.950824601840633,0.0008885612155879628,8.0,0.002299400840591516,873931.0
0,0.016435637091358757,0.0009217835122269516,8.0,0.002377073145064233,753266.0
0,0.549155447755648,0.0002202416427655265,8.0,0.002047503460903591,864615.0
0,0.2567140297334234,0.002002644787066928,8.0,0.0018256206820802942,826670.0
0,0.5598574177129948,0.0008909402423154104,8.0,0.0018179093211065029,819298.0
0,0.030819935340957515,0.0008076148030998652,8.0,0.0023770973555231134,730495.0
0,0.02317549234851707,0.0032363515252549014,8.0,0.0025157839036422957,862480.0
0,0.5587441725673361,0.002723085581513791,8.0,0.0018243335744604723,837086.0
0,0.00866497488553597,0.0025815433971754695,8.0,0.002328701456981591,783502.0
0,0.10292354269397208,0.0028168015863130674,8.0,0.00217417728352846,845627.0
0,0.6676284807173993,0.002422346186300471,8.0,0.0018223312215285335,837204.0
0,0.6944482935081628,0.0026468758769437233,8.0,0.0018908763747936077,877474.0
0,0.020528855809332947,0.0021122144828709423,8.0,0.002228701919922369,792085.0
0,0.14506848010754814,0.0015011947469634466,8.0,0.0019852511235863694,740892.0
0,0.8772690803279384,0.0017443954041236826,8.0,0.002028943460413674,874896.0
0,0.20997196813221597,0.0019794465820663744,8.0,0.0018773221729975903,765122.0
0,0.4188132216216206,0.0030331704637776838,8.0,0.0019074807762947874,866399.0
0,0.3921353625472618,0.0006031580612035597,8.0,0.0019191275732764433,822135.0
0,0.438895250679243,0.0027699653910631017,8.0,0.00182746222146648,814756.0
0,0.09013570513153993,0.0004061691958602699,8.0,0.002400632853274077,763327.0
0,0.26489153379394403,0.0012277094719565541,8.0,0.0018625861009678372,852936.0
0,0.6086515806609458,0.0014803946345294018,8.0,0.0017443440636132367,819216.0
0,0.17943637063991646,0.002292799615675461,8.0,0.0019418738611114879,803103.0
0,0.6944794410492003,0.000359512622445611,8.0,0.002067171931558445,860993.0
0,0.47233721027268644,0.0008255024735107283,8.0,0.0018286388865750207,822278.0
0,0.19811106687689106,0.0012230163516415574,8.0,0.0019431337076768517,740517.0
0,0.5829446158915901,0.003060958712850054,8.0,0.0019334679281357372,874806.0
0,0.7438505677254557,0.0014549210030623651,8.0,0.001848915791507576,852750.0
0,0.27790163319102673,0.0028122506848077882,8.0,0.0019261578438717248,868165.0
0,0.1465103099796271,0.0003478410836854813,8.0,0.002309104033449703,800124.0
0,0.21902160892308595,0.000668503297235995,8.0,0.0020562040346789093,826494.0
0,0.09444374820141561,0.0029108720426069892,8.0,0.0022196948635113253,841798.0
0,0.20865027748159082,0.0009283764433068275,8.0,0.0019920708895262013,811485.0
0,0.27814419651172007,0.003023333435830048,8.0,0.0019883627868690717,849234.0
0,0.8813023840992169,0.0022746486473514387,8.0,0.0020792348850933815,849820.0
0,0.24154308118088857,0.0011585664155175095,8.0,0.0018998628752393012,815672.0
0,0.8020108218543,0.0003787603684875379,8.0,0.002190281260612561,876000.0
0,0.7971807790930678,0.0012137603528205873,8.0,0.001941954233379807,876353.0
0,0.44038736007225016,0.0015045245563345422,8.0,0.001723326003955563,794710.0
0,0.8371313533798621,0.001965607345016742,8.0,0.0019671039474807,874030.0
0,0.3437790878165342,0.0003549796025458794,8.0,0.0020445996794499527,833336.0
0,0.5454894382118266,0.0030922725783689695,8.0,0.0019298642926413507,875125.0
0,0.13021287297115186,1.852067982989296e-05,8.0,0.002533661943589653,825184.0
0,0.541347127619198,0.002029633013912139,8.0,0.0017176607412362698,858887.0
0,0.4626010844399248,0.000909092972249848,8.0,0.0018095365404531506,842518.0
0,0.06493679695778601,0.0026512568940993157,8.0,0.002209309575450805,795068.0
0,0.7963865601795268,0.001604095116605008,8.0,0.0019033626476111065,847420.0
0,0.23093943828188013,0.0016585549686079215,8.0,0.001854447194507872,840291.0
0,0.08784668808019896,0.002734007097656013,8.0,0.0021815348539661783,821022.0
0,0.207194208280712,0.0011509149470547949,8.0,0.001943934435578922,839436.0
0,0.8917159472966321,0.0022858528848374565,8.0,0.002101565592523128,842308.0
0,0.47018695106877356,0.0012512722157486775,8.0,0.0017451783517310564,740749.0
0,0.06543333499366522,0.001633972242371768,8.0,0.0021246226691362616,825123.0
0,0.6108957960837079,8.990537333839762e-05,8.0,0.0021348757775438805,868496.0
0,0.5931509470903003,0.0014781726639306824,8.0,0.001737903469084902,851332.0
0,0.5941078876882887,0.0002913636562379878,8.0,0.0020293967811514744,852127.0
0,0.20619076748281356,0.00196251709268858,8.0,0.0018815186583020253,848567.0
0,0.17469543933187182,0.0021544680823766295,8.0,0.0019347290417984656,847528.0
0,0.23048641139963932,0.0026698538581147466,8.0,0.0019409015886442836,852101.0
0,0.10730597052678484,0.003509948814163651,8.0,0.0024534786450696178,874460.0
0,0.31388851055136924,0.001106909562914842,8.0,0.0018391112131829483,809022.0
0,0.3164230311837055,0.0002901143812200742,8.0,0.002096881091232221,818593.0
0,0.33299717514061566,0.00016509015465883663,8.0,0.002143086791306978,838379.0
0,0.08280388047201526,0.002472538032391671,8.0,0.0021341580264653205,804265.0
0,0.314954834276194,0.0028837859440934924,8.0,0.0019146675975282475,841956.0
0,0.3928886665456393,0.0008247093149941315,8.0,0.0018525709182054954,847138.0
0,0.5254673605286666,0.002519707384579459,8.0,0.0017731546421833934,819279.0
0,0.26228037700726325,0.0009402685989217775,8.0,0.0019236193461961819,829064.0
0,0.9880627698503144,6.594885893665588e-05,8.0,0.002790668719005278,878514.0
0,0.5640015039625317,0.0026777138800952857,8.0,0.0018154054693879365,847686.0
0,0.23210169851755494,0.0015139821535198258,8.0,0.001862858677560105,826729.0
0,0.4169328121186583,0.001271997815651898,8.0,0.0017543417744009032,859475.0
0,0.13629697654959272,0.0034112445450618385,8.0,0.002343114409478047,864645.0
0,0.20759601197988753,0.0027154873817846637,8.0,0.001979453522469161,856416.0
0,0.11406802768438591,9.726394380680072e-06,8.0,0.0025768360125760807,798554.0
0,0.9008399812091679,0.002825234526038658,8.0,0.0022603875123956875,864774.0
0,0.36839253556984186,0.0028559876732901553,8.0,0.0018737624452497572,867597.0
0,0.489086763226361,0.00048485933863628376,8.0,0.001933117970853865,779922.0
0,0.16627705053014416,0.0014164836944173726,8.0,0.001960970543236953,831312.0
0,0.592695251574118,0.0015208102958556367,8.0,0.0017346864048596198,847070.0
0,0.2642044674118323,0.0003178738591566833,8.0,0.002139630655023201,811500.0
0,0.38109615233805166,0.002471896029311133,8.0,0.0017844922175814801,833406.0
0,0.40878941473201197,0.0010162702320672293,8.0,0.0018008401064275475,830784.0
0,0.49660398682939066,0.0024652203791456647,8.0,0.0017606505242044716,836007.0
0,0.511673289500656,0.002290153166864314,8.0,0.0017365642646877705,797428.0
0,0.35429616313794515,0.003093858458648302,8.0,0.001954873812159286,852861.0
0,0.17912836434535478,0.0029148132501231015,8.0,0.00207302330646699,826010.0
0,0.9157815425038989,0.0017391900012574952,8.0,0.0021047566578776982,828542.0
0,0.32661170222936675,0.00011441775021128888,8.0,0.002175401040855495,802052.0
0,0.26202816933705814,0.0007512190931370207,8.0,0.00197600358703383,846293.0
0,0.2134494812091911,0.0014670427648642978,8.0,0.0018897805975405938,801064.0
0,0.9660199046983635,0.0007376417942858335,8.0,0.0023857856388973895,854715.0
0,0.7185478664408608,0.0029414057448983555,8.0,0.0019999640161406395,856932.0
0,0.13257704356573188,0.0014198598730415363,8.0,0.0020154000837393194,751937.0
0,0.20417448467721455,0.001655767711879146,8.0,0.001887253126147474,814972.0
0,0.5525661105466351,0.0020952042032954497,8.0,0.0017245538579336282,834519.0
0,0.15433346424772854,0.0028456881998217155,8.0,0.0020908566741525956,824473.0
0,0.45779788870445626,0.002093242051143876,8.0,0.0017187776244802814,856721.0
0,0.0862217502748012,0.002696508445941371,8.0,0.0021752429510598437,862446.0
0,0.7083648149970337,0.0010761940711364,8.0,0.0018644126900127578,856509.0
0,0.011160210792966918,0.0030768580073647013,8.0,0.0024783679810706487,839257.0
0,0.051461978438906764,0.0003273087971389694,8.0,0.002539648944368554,761262.0
0,0.2576056912967964,0.00035563292215297923,8.0,0.002130335968613252,832939.0
0,0.31643512116201095,0.001103903657854444,8.0,0.0018376542501350361,832044.0
0,0.5537961617231101,0.0010557804603667583,8.0,0.0017814768830486684,827697.0
0,0.3626544007908048,0.00025717128690277416,8.0,0.002074806433700924,825206.0
0,0.31575872482401046,0.00018362968438661318,8.0,0.0021493251761569993,828417.0
0,0.27609133415085063,0.00298153391059165,8.0,0.0019768064374873855,860217.0
0,0.02222898059247458,0.003618460843352078,8.0,0.002732782372420372,860600.0
0,0.062294960455543696,0.0020718574813080397,8.0,0.0021292496293903755,738900.0
0,0.34055537459473983,6.810159844026771e-05,8.0,0.002188412295014828,843422.0
0,0.3430472502298105,0.002159185168860705,8.0,0.0017659222592180503,818828.0
0,0.5079452256555369,0.0008569360874206277,8.0,0.0018189448512526015,770063.0
0,0.4784781067661048,0.0011079078836662409,8.0,0.0017668791512912934,863369.0
0,0.7960358933790775,0.0022158110026540647,8.0,0.0019296028794622928,876661.0
0,0.6140003988599337,0.0011026869283195773,8.0,0.001794129946459561,866106.0
0,0.1917065271211728,0.0023679838199976997,8.0,0.0019346728887351123,811465.0
0,0.062759962577486,0.0017351639251746418,8.0,0.0021248569679958767,828913.0
0,0.5088977397025981,0.0016465429410201962,8.0,0.0017095482891219956,846231.0
0,0.1677939140861423,0.0010008980818444458,8.0,0.0020341577061868043,805244.0
0,0.17122254833027334,0.0005256558759014164,8.0,0.0021834463073526567,835215.0
0,0.5097483035751336,0.0018092601669361904,8.0,0.0017067924030428501,873306.0
0,0.9991384553121783,0.0008614229131951973,8.0,0.002436346313680482,876867.0
0,0.49874978859267144,0.0011252059415785807,8.0,0.001762947167024686,828363.0
0,0.134939535401978,0.0020755074051680322,8.0,0.0019908625824077947,799291.0
0,0.9234315350094413,0.0007697498137768644,8.0,0.002270768789403523,878367.0
0,0.18482451524672375,0.00287819055995672,8.0,0.002053739917940596,863013.0
0,0.7481213593643399,0.00040918971742903666,8.0,0.0021033405045454757,852001.0
0,0.3384061886672708,0.003051936487431071,8.0,0.0019501953649993307,864937.0
0,0.09751998560906228,0.0007703214525180016,8.0,0.002231680360537853,832857.0
0,0.27967174957408286,0.0001039472902270857,8.0,0.0022302852148134824,840659.0
0,0.772484000937519,0.0002850879430304949,8.0,0.0021900687074351364,862743.0
0,0.43835644721474,0.0022961356141770594,8.0,0.0017412382627616857,829102.0
0,0.5273537490634386,0.0009242430038743936,8.0,0.0018043510012772305,820134.0
0,0.9731660738688146,0.0009978056386260612,8.0,0.0023268273811584226,847924.0
0,0.10426211854740475,0.0014760699214668015,8.0,0.00206021250406561,797940.0
0,0.02106070823226691,0.00016719343265803483,8.0,0.0027252763743850876,771755.0
0,0.7588135936410509,0.00036017688973829837,8.0,0.0021376152719703133,874881.0
0,0.20235777736443422,0.00016232387086625479,8.0,0.0023067221187062815,821749.0
0,0.49744852354929026,9.530013224133614e-05,8.0,0.0021049490584086274,827855.0
0,0.13949524916393902,0.0013736901319989408,8.0,0.0020095844013532393,800913.0
0,0.20069300246136873,0.0005917689881856327,8.0,0.002110175826140067,829078.0
0,0.5515016030720463,0.00240444352313995,8.0,0.0017594559232236538,866443.0
0,0.48375325343863196,0.00046607803724401005,8.0,0.001940527582449819,848176.0
0,0.6282489718896612,0.002055080314688428,8.0,0.0017524787602222088,841159.0
0,0.15054150611672262,0.0013762395387407528,8.0,0.0019909033485426826,836345.0
0,0.24281074742772996,0.0028973075702036473,8.0,0.0019854990801430805,846309.0
0,0.4201141214726053,0.002429482127207187,8.0,0.0017638135581492579,830281.0
0,0.21987716221700715,0.0012917767525480513,8.0,0.001903630964204952,786328.0
0,0.2674906777432367,0.00036071761845076107,8.0,0.0021161290363894947,770681.0
0,0.8049510147458628,0.0011150260549075701,8.0,0.001969325751847669,869699.0
0,0.3515687507108138,0.0013519519327225213,8.0,0.0017749365234270105,804102.0
0,0.7973531853751974,0.0010491801220547869,8.0,0.0019713615806862526,765398.0
0,0.46265390215958746,0.0025828671133531645,8.0,0.0017827442295392376,871718.0
0,0.22900321425122883,0.0022723373890463448,8.0,0.0018761311870605596,817996.0
0,0.27996709379144846,0.0003223554087317274,8.0,0.002119232408599428,806406.0
0,0.4249330736828325,0.0020098527551599384,8.0,0.001720435477987716,801470.0
0,0.6764379483756087,0.0004860390600281855,8.0,0.002000847718076446,860812.0
0,0.0017688977619049195,0.0003489748943037471,8.0,0.002673265826401872,773064.0
0,0.48638214655599443,0.002444668197903795,8.0,0.0017570812014610518,872278.0
0,0.24601309064842675,0.002784305798530149,8.0,0.0019509640448441665,866790.0
0,0.09765571258724444,0.0011398393232472791,8.0,0.002128128470974579,814011.0
0,0.309191320365786,0.0013703021749453305,8.0,0.0018025092593325761,778968.0
0,0.5863686143034254,9.051538492904718e-06,8.0,0.002167564502649355,847530.0
0,0.06687508430128675,0.0025428139709177317,8.0,0.0021810725901804193,799253.0
0,0.24243114525206189,0.000293655938189157,8.0,0.0021788724693610774,799475.0
0,0.271578927042467,0.002578995750132515,8.0,0.0018787608565246864,830251.0
0,0.43197291483394223,0.0029917468148975097,8.0,0.001891036077959231,856699.0
0,0.5249362495772928,0.0016358244753196106,8.0,0.0017113609431522385,779129.0
0,0.16649060925614376,0.0024291976337744636,8.0,0.0019796652065244957,812913.0
0,0.08996366831777267,2.0889280467659252e-06,9.0,0.0025529284852622803,767791.0
0,0.3207955002216524,0.0008581597014335372,9.0,0.0018116786194253887,837422.0
0,0.24362383914985444,0.0013006513937855475,9.0,0.0017517427665545747,806935.0
0,0.1102431143034951,0.0009951353334851428,9.0,0.0019564679572556414,810836.0
0,0.08624530030606767,0.0009131919628796487,9.0,0.002021842648709025,807695.0
0,0.39089575787690944,0.0013268939978663445,9.0,0.0017189163038403784,754179.0
0,0.7415147063959333,0.0009233549204172563,9.0,0.0022606044683585874,825828.0
0,0.032381331526240564,0.0006506206337832667,9.0,0.0022414471133792003,806605.0
0,0.12591484029237143,0.0012593600793705888,9.0,0.001875582108034721,773992.0
0,0.02552954858833709,0.0003732171690445949,9.0,0.0024200839487102713,773506.0
0,0.36778201499280383,0.000676266768342258,9.0,0.0018687947913415836,841886.0
0,0.13746741830406883,0.0032964603232070724,9.0,0.0024374872707206233,832933.0
0,0.09734797361268677,0.001101907359506109,9.0,0.0019500864216062906,748062.0
0,0.43976479207915253,0.0007651693968082123,9.0,0.0018558157002947486,783184.0
0,0.2978589799831639,0.0031911586499169795,9.0,0.0022223649455884466,826707.0
0,0.06525786903366682,0.0017208967364788566,9.0,0.0019407492613634043,771695.0
0,0.2095643837922606,0.002070346816242182,9.0,0.001789786369614752,773569.0
0,0.22449596271737296,0.0005417189499389007,9.0,0.0019841696164255595,780300.0
0,0.27472541085563273,0.0013616229997431624,9.0,0.0017283956490835523,769761.0
0,0.4761335959157681,0.0023050085702221858,9.0,0.001845284435084173,824843.0
0,0.018340588714516937,0.0016306783362046756,9.0,0.0020354573962248074,751533.0
0,0.091781883573514,0.0011409021444821386,9.0,0.0019506230858490525,810307.0
0,0.27057291413330004,0.0007837819110231739,9.0,0.0018542474919930189,795445.0
0,0.43086699929680194,0.0017894780823589302,9.0,0.0017254566404605479,792899.0
0,0.20141280796515856,0.002622404843733384,9.0,0.001951803159957342,782130.0
0,0.5025059965832739,0.0008318723410531139,9.0,0.0018762960203499073,824391.0
0,0.02379900900063343,0.0015003721941860867,9.0,0.0020295494290988544,747596.0
0,0.49864981756714655,0.0017550943733248656,9.0,0.0017680154135137926,828942.0
0,0.22711940696259292,0.0004346885890644577,9.0,0.002035309604181223,830076.0
0,0.40644199421529764,0.0015178970124156308,9.0,0.0017102709295695358,836301.0
0,0.03529279049389922,0.0010995054584556927,9.0,0.0020697481831735624,774884.0
0,0.43968204715659137,0.0009093853998067131,9.0,0.0018122371595079532,840861.0
0,0.2568566219529741,0.0010588260016067964,9.0,0.0017854020573192823,781725.0
0,0.11215917073165158,0.001745409133817343,9.0,0.0018650511213457012,806959.0
0,0.019156668035699043,0.0009674788656609084,9.0,0.0021448142834239307,786517.0
0,0.21954922104801594,0.0008541785075723606,9.0,0.0018664328223814074,831031.0
0,0.8967691218951162,0.0009380602724616848,9.0,0.0028273535096127317,839775.0
0,0.12774098675387102,0.0011482501572996214,9.0,0.0018932663123889138,811433.0
0,0.384653297330209,0.002233193058468823,9.0,0.0017775283658561776,811027.0
0,0.6856959203426829,0.0016219512848013348,9.0,0.0020379436313317087,821654.0
0,0.5200526633333256,0.0014534961902364634,9.0,0.0017844665597592014,822173.0
0,0.11412254625810392,0.0017417407773241596,9.0,0.0018620984631964887,839209.0
0,0.2300619682322332,0.0016620124139697125,9.0,0.0017397744175735054,805800.0
0,0.3285861031985924,0.0015732907532275864,9.0,0.001701498798136367,750362.0
0,0.3975091467176424,0.0010992602243462728,9.0,0.0017537256674081071,819684.0
0,0.3356665451615586,0.0019280061445488346,9.0,0.0017185328010369404,820391.0
0,0.08746965872329576,3.153913336060611e-05,9.0,0.0025320222546527313,808221.0
0,0.06690290437919155,0.0022202400032007405,9.0,0.0020010370429699212,788988.0
0,0.2475929907779543,0.0026809842195037793,9.0,0.0019442340412715187,812713.0
0,0.3178571217297264,0.00032344174935921584,9.0,0.0020421188071193287,820737.0
0,0.48232317261919944,0.0008950253859509373,9.0,0.0018418306717352829,825392.0
0,0.40716598600957005,0.0008118731974134113,9.0,0.0018283470494113593,784401.0
0,0.11588455553066318,0.001511452963358152,9.0,0.0018624892218362227,783975.0
