,holding_id,destination,distance,originID,destID,size_origin,size_destination
661,35340003,35133379,13721,30,104,1029,519
662,35171048,35133379,9386,31,104,251,519
663,35171060,35133379,10881,32,104,800,519
664,35331012,35133379,9191,33,104,386,519
665,35133044,35133379,1760,34,104,146,519
666,35133168,35133379,5602,35,104,54,519
667,35133014,35133379,4963,36,104,206,519
668,35133292,35133379,11686,37,104,140,519
669,35340094,35133379,14911,38,104,1200,519
670,35331084,35133379,11586,39,104,166,519
671,35305149,35133379,13512,40,104,321,519
672,35331086,35133379,9227,41,104,2,519
673,35171240,35133379,11904,42,104,283,519
674,35133360,35133379,10564,44,104,213,519
675,35171063,35133379,10417,45,104,273,519
676,35171038,35133379,12075,46,104,167,519
677,35133075,35133379,1830,47,104,210,519
678,35133388,35133379,10338,48,104,8,519
679,35133273,35133379,6373,49,104,50,519
680,35133310,35133379,3561,50,104,227,519
681,35340139,35133379,13960,51,104,2,519
682,35331122,35133379,7215,52,104,184,519
683,35188059,35133379,5979,53,104,288,519
684,35340065,35133379,14681,54,104,449,519
685,35171193,35133379,13101,55,104,211,519
686,35331074,35133379,10392,56,104,234,519
687,35133395,35133379,10812,57,104,344,519
688,35133336,35133379,7295,58,104,1870,519
689,35171020,35133379,13147,59,104,2,519
690,35133314,35133379,11190,60,104,994,519
691,35133026,35133379,9183,61,104,130,519
692,35133339,35133379,4096,62,104,223,519
693,35331018,35133379,13047,63,104,103,519
694,35331067,35133379,13087,64,104,184,519
695,35171208,35133379,8549,65,104,107,519
696,35133170,35133379,971,66,104,137,519
697,35133293,35133379,9005,67,104,193,519
698,35133227,35133379,971,68,104,23,519
699,35133372,35133379,4248,69,104,128,519
700,35133418,35133379,464,70,104,5,519
701,35340141,35133379,14301,71,104,192,519
702,35340079,35133379,13831,72,104,260,519
703,35133038,35133379,5370,73,104,469,519
704,35133340,35133379,808,74,104,271,519
705,35133033,35133379,3089,75,104,450,519
706,35331014,35133379,11291,76,104,361,519
707,35171250,35133379,12436,77,104,196,519
708,35171008,35133379,9824,78,104,214,519
709,35171159,35133379,12359,79,104,1031,519
710,35133346,35133379,2992,80,104,489,519
711,35133046,35133379,5602,81,104,106,519
712,35188048,35133379,3014,82,104,10,519
713,35305165,35133379,14510,83,104,236,519
714,35171241,35133379,11077,84,104,840,519
715,35133364,35133379,4425,85,104,180,519
716,35133039,35133379,4512,86,104,284,519
717,35171160,35133379,10169,87,104,284,519
718,35133012,35133379,10905,88,104,74,519
719,35133200,35133379,9768,89,104,305,519
720,35133254,35133379,7591,90,104,161,519
721,35171056,35133379,12397,91,104,1,519
722,35133165,35133379,8623,92,104,13,519
723,35331010,35133379,10480,93,104,237,519
724,35171283,35133379,11068,94,104,150,519
725,35133389,35133379,4714,95,104,291,519
726,35133355,35133379,7531,96,104,17,519
727,35331005,35133379,7823,97,104,129,519
728,35133344,35133379,10077,98,104,87,519
729,35133394,35133379,9595,99,104,333,519
730,35171107,35133379,13101,100,104,174,519
731,35340078,35133379,13529,101,104,301,519
732,35133049,35133379,2925,102,104,219,519
733,35331089,35133379,7797,103,104,3,519
734,35133379,35133379,0,104,104,519,519
735,35331095,35133379,13441,105,104,3,519
736,35133331,35133379,2829,106,104,162,519
737,35331004,35133379,9600,107,104,267,519
738,35133058,35133379,6051,108,104,169,519
739,35340012,35133379,14289,109,104,640,519
740,35133009,35133379,4240,110,104,237,519
741,35133390,35133379,3673,111,104,103,519
742,35133081,35133379,983,112,104,1,519
743,35133387,35340003,12623,0,30,2,1029
744,35331013,35340003,9176,1,30,88,1029
745,35340004,35340003,2352,3,30,499,1029
746,35133024,35340003,11527,5,30,126,1029
747,35133089,35340003,13426,6,30,160,1029
748,35133186,35340003,11403,7,30,309,1029
749,35133375,35340003,8704,8,30,211,1029
750,35331130,35340003,9618,9,30,64,1029
751,35133382,35340003,6823,10,30,265,1029
752,35133356,35340003,4068,12,30,74,1029
753,35340005,35340003,3479,14,30,402,1029
754,35331008,35340003,9201,15,30,150,1029
755,35133061,35340003,9050,16,30,34,1029
756,35133371,35340003,10349,18,30,258,1029
757,35133229,35340003,11527,19,30,101,1029
758,35133220,35340003,10446,20,30,121,1029
759,35133057,35340003,3031,21,30,322,1029
760,35133029,35340003,12625,22,30,590,1029
761,35331036,35340003,9126,23,30,9,1029
762,35133048,35340003,3031,24,30,1181,1029
763,35331082,35340003,10876,25,30,152,1029
764,35133380,35340003,9159,26,30,250,1029
765,35188007,35340003,11254,27,30,102,1029
766,35331077,35340003,10060,28,30,221,1029
767,35331028,35340003,9289,29,30,6,1029
768,35340003,35340003,0,30,30,1029,1029
769,35331012,35340003,7172,33,30,386,1029
770,35133044,35340003,12127,34,30,146,1029
771,35133168,35340003,8255,35,30,54,1029
772,35133014,35340003,8766,36,30,206,1029
773,35133292,35340003,5365,37,30,140,1029
774,35340094,35340003,1350,38,30,1200,1029
775,35331084,35340003,10137,39,30,166,1029
776,35305149,35340003,1986,40,30,321,1029
777,35331086,35340003,6846,41,30,2,1029
778,35133360,35340003,5566,44,30,213,1029
779,35133075,35340003,12223,47,30,210,1029
780,35133388,35340003,3785,48,30,8,1029
781,35133273,35340003,7719,49,30,50,1029
782,35133310,35340003,10349,50,30,227,1029
783,35340139,35340003,1871,51,30,2,1029
784,35331122,35340003,10982,52,30,184,1029
785,35188059,35340003,10638,53,30,288,1029
786,35340065,35340003,3336,54,30,449,1029
787,35331074,35340003,8568,56,30,234,1029
788,35133395,35340003,3031,57,30,344,1029
789,35133336,35340003,6438,58,30,1870,1029
790,35133314,35340003,2766,60,30,994,1029
791,35133026,35340003,6376,61,30,130,1029
792,35133339,35340003,11739,62,30,223,1029
793,35331018,35340003,9089,63,30,103,1029
794,35331067,35340003,10721,64,30,184,1029
795,35133170,35340003,14168,66,30,137,1029
796,35133293,35340003,6672,67,30,193,1029
797,35133227,35340003,12753,68,30,23,1029
798,35133372,35340003,9474,69,30,128,1029
799,35133418,35340003,14182,70,30,5,1029
800,35340141,35340003,976,71,30,192,1029
801,35340079,35340003,465,72,30,260,1029
802,35133038,35340003,10503,73,30,469,1029
803,35133340,35340003,13299,74,30,271,1029
804,35133033,35340003,10631,75,30,450,1029
805,35331014,35340003,10620,76,30,361,1029
806,35133346,35340003,10911,80,30,489,1029
807,35133046,35340003,8255,81,30,106,1029
808,35188048,35340003,12154,82,30,10,1029
809,35305165,35340003,2733,83,30,236,1029
810,35133364,35340003,10530,85,30,180,1029
811,35133039,35340003,9234,86,30,284,1029
812,35133012,35340003,3835,88,30,74,1029
813,35133200,35340003,5350,89,30,305,1029
814,35133254,35340003,7456,90,30,161,1029
815,35133165,35340003,5954,92,30,13,1029
816,35331010,35340003,10582,93,30,237,1029
817,35133389,35340003,9782,95,30,291,1029
818,35133355,35340003,7644,96,30,17,1029
819,35331005,35340003,10211,97,30,129,1029
820,35133344,35340003,5166,98,30,87,1029
821,35133394,35340003,5681,99,30,333,1029
822,35340078,35340003,789,101,30,301,1029
823,35133049,35340003,11787,102,30,219,1029
824,35331089,35340003,8110,103,30,3,1029
825,35133379,35340003,13721,104,30,519,1029
826,35331095,35340003,11519,105,30,3,1029
827,35133331,35340003,11415,106,30,162,1029
828,35331004,35340003,9844,107,30,267,1029
829,35133058,35340003,10532,108,30,169,1029
830,35340012,35340003,3628,109,30,640,1029
831,35133009,35340003,10945,110,30,237,1029
832,35133390,35340003,10333,111,30,103,1029
833,35133081,35340003,14694,112,30,1,1029
834,35133387,35133372,3325,0,69,2,128
835,35331013,35133372,8317,1,69,88,128
836,35340004,35133372,11648,3,69,499,128
837,35171134,35133372,14109,4,69,213,128
838,35133024,35133372,2126,5,69,126,128
839,35133089,35133372,3966,6,69,160,128
840,35133186,35133372,3477,7,69,309,128
841,35133375,35133372,3514,8,69,211,128
842,35331130,35133372,8989,9,69,64,128
843,35133382,35133372,4192,10,69,265,128
844,35171192,35133372,14319,11,69,69,128
845,35133356,35133372,6840,12,69,74,128
846,35340005,35133372,12876,14,69,402,128
847,35331008,35133372,10578,15,69,150,128
848,35133061,35133372,2848,16,69,34,128
849,35133371,35133372,1374,18,69,258,128
850,35133229,35133372,2126,19,69,101,128
851,35133220,35133372,1530,20,69,121,128
852,35133057,35133372,6572,21,69,322,128
853,35133029,35133372,7157,22,69,590,128
854,35331036,35133372,7681,23,69,9,128
855,35133048,35133372,6572,24,69,1181,128
856,35331082,35133372,10151,25,69,152,128
857,35133380,35133372,3664,26,69,250,128
858,35188007,35133372,5557,27,69,102,128
859,35331077,35133372,5697,28,69,221,128
860,35331028,35133372,6371,29,69,6,128
861,35340003,35133372,9474,30,69,1029,128
862,35171048,35133372,12625,31,69,251,128
863,35171060,35133372,14537,32,69,800,128
864,35331012,35133372,5908,33,69,386,128
865,35133044,35133372,2700,34,69,146,128
866,35133168,35133372,1532,35,69,54,128
867,35133014,35133372,724,36,69,206,128
868,35133292,35133372,7879,37,69,140,128
869,35340094,35133372,10665,38,69,1200,128
870,35331084,35133372,9271,39,69,166,128
871,35305149,35133372,9310,40,69,321,128
872,35331086,35133372,5821,41,69,2,128
873,35133360,35133372,6756,44,69,213,128
874,35171063,35133372,13649,45,69,273,128
875,35133075,35133372,2920,47,69,210,128
876,35133388,35133372,6188,48,69,8,128
877,35133273,35133372,2438,49,69,50,128
878,35133310,35133372,1374,50,69,227,128
879,35340139,35133372,9788,51,69,2,128
880,35331122,35133372,5848,52,69,184,128
881,35188059,35133372,4513,53,69,288,128
882,35340065,35133372,10616,54,69,449,128
883,35331074,35133372,7639,56,69,234,128
884,35133395,35133372,6572,57,69,344,128
885,35133336,35133372,3069,58,69,1870,128
886,35133314,35133372,6987,60,69,994,128
887,35133026,35133372,5595,61,69,130,128
888,35133339,35133372,3655,62,69,223,128
889,35331018,35133372,10224,63,69,103,128
890,35331067,35133372,10748,64,69,184,128
891,35171208,35133372,12135,65,69,107,128
892,35133170,35133372,4731,66,69,137,128
893,35133293,35133372,5504,67,69,193,128
894,35133227,35133372,3279,68,69,23,128
895,35133372,35133372,0,69,69,128,128
896,35133418,35133372,4708,70,69,5,128
897,35340141,35133372,10056,71,69,192,128
898,35340079,35133372,9593,72,69,260,128
899,35133038,35133372,3619,73,69,469,128
900,35133340,35133372,3887,74,69,271,128
901,35133033,35133372,1164,75,69,450,128
902,35331014,35133372,9188,76,69,361,128
903,35171008,35133372,13385,78,69,214,128
904,35133346,35133372,1620,80,69,489,128
905,35133046,35133372,1532,81,69,106,128
906,35188048,35133372,3500,82,69,10,128
907,35305165,35133372,10341,83,69,236,128
908,35171241,35133372,14735,84,69,840,128
909,35133364,35133372,2662,85,69,180,128
910,35133039,35133372,555,86,69,284,128
911,35171160,35133372,14023,87,69,284,128
912,35133012,35133372,6849,88,69,74,128
913,35133200,35133372,5926,89,69,305,128
914,35133254,35133372,4171,90,69,161,128
915,35133165,35133372,4751,92,69,13,128
916,35331010,35133372,8477,93,69,237,128
917,35171283,35133372,14319,94,69,150,128
918,35133389,35133372,2074,95,69,291,128
919,35133355,35133372,4204,96,69,17,128
920,35331005,35133372,5955,97,69,129,128
921,35133344,35133372,6126,98,69,87,128
922,35133394,35133372,5718,99,69,333,128
923,35340078,35133372,9301,101,69,301,128
924,35133049,35133372,3015,102,69,219,128
925,35331089,35133372,4787,103,69,3,128
926,35133379,35133372,4248,104,69,519,128
927,35331095,35133372,11298,105,69,3,128
928,35133331,35133372,2309,106,69,162,128
929,35331004,35133372,7402,107,69,267,128
930,35133058,35133372,4302,108,69,169,128
931,35340012,35133372,10274,109,69,640,128
932,35133009,35133372,2951,110,69,237,128
933,35133390,35133372,1544,111,69,103,128
934,35133081,35133372,5219,112,69,1,128
935,35133387,35171008,11406,0,78,2,214
936,35171272,35171008,2026,2,78,85,214
937,35171134,35171008,1086,4,78,213,214
938,35133024,35171008,11902,5,78,126,214
939,35133089,35171008,9746,6,78,160,214
940,35133186,35171008,10901,7,78,309,214
941,35133375,35171008,13693,8,78,211,214
942,35171192,35171008,1832,11,78,69,214
943,35171235,35171008,3039,13,78,517,214
944,35133061,35171008,13264,16,78,34,214
945,35171135,35171008,2023,17,78,126,214
946,35133371,35171008,13200,18,78,258,214
947,35133229,35171008,11902,19,78,101,214
948,35133220,35171008,13200,20,78,121,214
949,35133029,35171008,11157,22,78,590,214
950,35133380,35171008,13274,26,78,250,214
951,35171048,35171008,1537,31,78,251,214
952,35171060,35171008,1220,32,78,800,214
953,35133044,35171008,10776,34,78,146,214
954,35133168,35171008,14210,35,78,54,214
955,35133014,35171008,13968,36,78,206,214
956,35171240,35171008,2080,42,78,283,214
957,35171267,35171008,5392,43,78,101,214
958,35171063,35171008,1570,45,78,273,214
959,35171038,35171008,2339,46,78,167,214
960,35133075,35171008,11649,47,78,210,214
961,35133273,35171008,14607,49,78,50,214
962,35133310,35171008,13200,50,78,227,214
963,35171193,35171008,3478,55,78,211,214
964,35171020,35171008,3353,59,78,2,214
965,35133339,35171008,10563,62,78,223,214
966,35171208,35171008,1275,65,78,107,214
967,35133170,35171008,8965,66,78,137,214
968,35133227,35171008,10554,68,78,23,214
969,35133372,35171008,13385,69,78,128,214
970,35133418,35171008,9431,70,78,5,214
971,35133038,35171008,11871,73,78,469,214
972,35133340,35171008,10591,74,78,271,214
973,35133033,35171008,12421,75,78,450,214
974,35171250,35171008,4142,77,78,196,214
975,35171008,35171008,0,78,78,214,214
976,35171159,35171008,2548,79,78,1031,214
977,35133346,35171008,11769,80,78,489,214
978,35133046,35171008,14210,81,78,106,214
979,35188048,35171008,12758,82,78,10,214
980,35171241,35171008,1409,84,78,840,214
981,35133364,35171008,11774,85,78,180,214
982,35133039,35171008,13832,86,78,284,214
983,35171160,35171008,1741,87,78,284,214
984,35171056,35171008,2611,91,78,1,214
985,35171283,35171008,1832,94,78,150,214
986,35133389,35171008,12541,95,78,291,214
987,35171107,35171008,3478,100,78,174,214
988,35133049,35171008,12738,102,78,219,214
989,35133379,35171008,9824,104,78,519,214
990,35133331,35171008,11124,106,78,162,214
991,35133058,35171008,12011,108,78,169,214
992,35133009,35171008,11357,110,78,237,214
993,35133390,35171008,13360,111,78,103,214
994,35133081,35171008,8982,112,78,1,214
995,35133387,35133046,4832,0,81,2,106
996,35331013,35133046,8615,1,81,88,106
997,35340004,35133046,10507,3,81,499,106
998,35133024,35133046,3616,5,81,126,106
999,35133089,35133046,5230,6,81,160,106
1000,35133186,35133046,3572,7,81,309,106
1001,35133375,35133046,2365,8,81,211,106
1002,35331130,35133046,9303,9,81,64,106
1003,35133382,35133046,4060,10,81,265,106
1004,35133356,35133046,5351,12,81,74,106
1005,35340005,35133046,11710,14,81,402,106
1006,35331008,35133046,10653,15,81,150,106
1007,35133061,35133046,1902,16,81,34,106
1008,35133371,35133046,2865,18,81,258,106
1009,35133229,35133046,3616,19,81,101,106
1010,35133220,35133046,3017,20,81,121,106
1011,35133057,35133046,5268,21,81,322,106
1012,35133029,35133046,6615,22,81,590,106
1013,35331036,35133046,8030,23,81,9,106
1014,35133048,35133046,5268,24,81,1181,106
1015,35331082,35133046,10566,25,81,152,106
1016,35133380,35133046,2665,26,81,250,106
1017,35188007,35133046,6606,27,81,102,106
1018,35331077,35133046,6455,28,81,221,106
1019,35331028,35133046,6879,29,81,6,106
1020,35340003,35133046,8255,30,81,1029,106
1021,35171048,35133046,13322,31,81,251,106
1022,35331012,35133046,5934,33,81,386,106
1023,35133044,35133046,3914,34,81,146,106
1024,35133168,35133046,0,35,81,54,106
1025,35133014,35133046,909,36,81,206,106
1026,35133292,35133046,6347,37,81,140,106
1027,35340094,35133046,9380,38,81,1200,106
1028,35331084,35133046,9651,39,81,166,106
1029,35305149,35133046,7913,40,81,321,106
1030,35331086,35133046,5764,41,81,2,106
1031,35133360,35133046,5224,44,81,213,106
1032,35171063,35133046,14325,45,81,273,106
1033,35133075,35133046,4431,47,81,210,106
1034,35133388,35133046,5298,48,81,8,106
1035,35133273,35133046,917,49,81,50,106
1036,35133310,35133046,2865,50,81,227,106
1037,35340139,35133046,8779,51,81,2,106
1038,35331122,35133046,6798,52,81,184,106
1039,35188059,35133046,5561,53,81,288,106
1040,35340065,35133046,9756,54,81,449,106
1041,35331074,35133046,7877,56,81,234,106
1042,35133395,35133046,5268,57,81,344,106
1043,35133336,35133046,2168,58,81,1870,106
1044,35133314,35133046,5956,60,81,994,106
1045,35133026,35133046,5406,61,81,130,106
1046,35133339,35133046,3855,62,81,223,106
1047,35331018,35133046,10317,63,81,103,106
1048,35331067,35133046,11067,64,81,184,106
1049,35171208,35133046,12991,65,81,107,106
1050,35133170,35133046,5941,66,81,137,106
1051,35133293,35133046,5397,67,81,193,106
1052,35133227,35133046,4634,68,81,23,106
1053,35133372,35133046,1532,69,81,128,106
1054,35133418,35133046,6049,70,81,5,106
1055,35340141,35133046,8759,71,81,192,106
1056,35340079,35133046,8421,72,81,260,106
1057,35133038,35133046,3196,73,81,469,106
1058,35133340,35133046,5337,74,81,271,106
1059,35133033,35133046,2621,75,81,450,106
1060,35331014,35133046,9667,76,81,361,106
1061,35171008,35133046,14210,78,81,214,106
1062,35133346,35133046,2672,80,81,489,106
1063,35133046,35133046,0,81,81,106,106
1064,35188048,35133046,5009,82,81,10,106
1065,35305165,35133046,8909,83,81,236,106
1066,35133364,35133046,2624,85,81,180,106
1067,35133039,35133046,1694,86,81,284,106
1068,35133012,35133046,6085,88,81,74,106
1069,35133200,35133046,5468,89,81,305,106
1070,35133254,35133046,4281,90,81,161,106
1071,35133165,35133046,4352,92,81,13,106
1072,35331010,35133046,9030,93,81,237,106
1073,35133389,35133046,1811,95,81,291,106
1074,35133355,35133046,4384,96,81,17,106
1075,35331005,35133046,6718,97,81,129,106
1076,35133344,35133046,4600,98,81,87,106
1077,35133394,35133046,4185,99,81,333,106
1078,35340078,35133046,8169,101,81,301,106
1079,35133049,35133046,4528,102,81,219,106
1080,35331089,35133046,5108,103,81,3,106
1081,35133379,35133046,5602,104,81,519,106
1082,35331095,35133046,11689,105,81,3,106
1083,35133331,35133046,3163,106,81,162,106
1084,35331004,35133046,7926,107,81,267,106
1085,35133058,35133046,3711,108,81,169,106
1086,35340012,35133046,9479,109,81,640,106
1087,35133009,35133046,3030,110,81,237,106
1088,35133390,35133046,2999,111,81,103,106
1089,35133081,35133046,6543,112,81,1,106
1090,35133387,35188059,4395,0,53,2,288
1091,35331013,35188059,4974,1,53,88,288
1092,35340004,35188059,12279,3,53,499,288
1093,35133024,35188059,4328,5,53,126,288
